"","Country.Region","WHO.region","Dates","Cases","Date","Type","Date_Flag","lockdown","CENTER_LON","CENTER_LAT"
"2231","Chad","African Region",2020-01-31,0,NA,0,NA,0,18.66460339,15.3611457
"2232","Chad","African Region",2020-02-01,0,NA,0,NA,0,18.66460339,15.3611457
"2233","Chad","African Region",2020-02-02,0,NA,0,NA,0,18.66460339,15.3611457
"2234","Chad","African Region",2020-02-03,0,NA,0,NA,0,18.66460339,15.3611457
"2235","Chad","African Region",2020-02-04,0,NA,0,NA,0,18.66460339,15.3611457
"2236","Chad","African Region",2020-02-05,0,NA,0,NA,0,18.66460339,15.3611457
"2237","Chad","African Region",2020-02-06,0,NA,0,NA,0,18.66460339,15.3611457
"2238","Chad","African Region",2020-02-07,0,NA,0,NA,0,18.66460339,15.3611457
"2239","Chad","African Region",2020-02-08,0,NA,0,NA,0,18.66460339,15.3611457
"2240","Chad","African Region",2020-02-09,0,NA,0,NA,0,18.66460339,15.3611457
"2241","Chad","African Region",2020-02-10,0,NA,0,NA,0,18.66460339,15.3611457
"2242","Chad","African Region",2020-02-11,0,NA,0,NA,0,18.66460339,15.3611457
"2243","Chad","African Region",2020-02-12,0,NA,0,NA,0,18.66460339,15.3611457
"2244","Chad","African Region",2020-02-13,0,NA,0,NA,0,18.66460339,15.3611457
"2245","Chad","African Region",2020-02-14,0,NA,0,NA,0,18.66460339,15.3611457
"2246","Chad","African Region",2020-02-15,0,NA,0,NA,0,18.66460339,15.3611457
"2247","Chad","African Region",2020-02-16,0,NA,0,NA,0,18.66460339,15.3611457
"2248","Chad","African Region",2020-02-17,0,NA,0,NA,0,18.66460339,15.3611457
"2249","Chad","African Region",2020-02-18,0,NA,0,NA,0,18.66460339,15.3611457
"2250","Chad","African Region",2020-02-19,0,NA,0,NA,0,18.66460339,15.3611457
"2251","Chad","African Region",2020-02-20,0,NA,0,NA,0,18.66460339,15.3611457
"2252","Chad","African Region",2020-02-21,0,NA,0,NA,0,18.66460339,15.3611457
"2253","Chad","African Region",2020-02-22,0,NA,0,NA,0,18.66460339,15.3611457
"2254","Chad","African Region",2020-02-23,0,NA,0,NA,0,18.66460339,15.3611457
"2255","Chad","African Region",2020-02-24,0,NA,0,NA,0,18.66460339,15.3611457
"2256","Chad","African Region",2020-02-25,0,NA,0,NA,0,18.66460339,15.3611457
"2257","Chad","African Region",2020-02-26,0,NA,0,NA,0,18.66460339,15.3611457
"2258","Chad","African Region",2020-02-27,0,NA,0,NA,0,18.66460339,15.3611457
"2259","Chad","African Region",2020-02-28,0,NA,0,NA,0,18.66460339,15.3611457
"2260","Chad","African Region",2020-02-29,0,NA,0,NA,0,18.66460339,15.3611457
"2261","Chad","African Region",2020-03-01,0,NA,0,NA,0,18.66460339,15.3611457
"2262","Chad","African Region",2020-03-02,0,NA,0,NA,0,18.66460339,15.3611457
"2263","Chad","African Region",2020-03-03,0,NA,0,NA,0,18.66460339,15.3611457
"2264","Chad","African Region",2020-03-04,0,NA,0,NA,0,18.66460339,15.3611457
"2265","Chad","African Region",2020-03-05,0,NA,0,NA,0,18.66460339,15.3611457
"2266","Chad","African Region",2020-03-06,0,NA,0,NA,0,18.66460339,15.3611457
"2267","Chad","African Region",2020-03-07,0,NA,0,NA,0,18.66460339,15.3611457
"2268","Chad","African Region",2020-03-08,0,NA,0,NA,0,18.66460339,15.3611457
"2269","Chad","African Region",2020-03-09,0,NA,0,NA,0,18.66460339,15.3611457
"2270","Chad","African Region",2020-03-10,0,NA,0,NA,0,18.66460339,15.3611457
"2271","Chad","African Region",2020-03-11,0,NA,0,NA,0,18.66460339,15.3611457
"2272","Chad","African Region",2020-03-12,0,NA,0,NA,0,18.66460339,15.3611457
"2273","Chad","African Region",2020-03-13,0,NA,0,NA,0,18.66460339,15.3611457
"2274","Chad","African Region",2020-03-14,0,NA,0,NA,0,18.66460339,15.3611457
"2275","Chad","African Region",2020-03-15,0,NA,0,NA,0,18.66460339,15.3611457
"2276","Chad","African Region",2020-03-16,0,NA,0,NA,0,18.66460339,15.3611457
"2277","Chad","African Region",2020-03-17,0,NA,0,NA,0,18.66460339,15.3611457
"2278","Chad","African Region",2020-03-18,0,NA,0,NA,0,18.66460339,15.3611457
"2279","Chad","African Region",2020-03-19,0,NA,0,NA,0,18.66460339,15.3611457
"2280","Chad","African Region",2020-03-20,1,NA,0,NA,0,18.66460339,15.3611457
"2281","Chad","African Region",2020-03-21,1,NA,0,NA,0,18.66460339,15.3611457
"2282","Chad","African Region",2020-03-22,1,NA,0,NA,0,18.66460339,15.3611457
"2283","Chad","African Region",2020-03-23,1,NA,0,NA,0,18.66460339,15.3611457
"2284","Chad","African Region",2020-03-24,3,NA,0,NA,0,18.66460339,15.3611457
"2285","Chad","African Region",2020-03-25,3,NA,0,NA,0,18.66460339,15.3611457
"2286","Chad","African Region",2020-03-26,3,NA,0,NA,0,18.66460339,15.3611457
"2287","Chad","African Region",2020-03-27,5,NA,0,NA,0,18.66460339,15.3611457
"2288","Chad","African Region",2020-03-28,5,NA,0,NA,0,18.66460339,15.3611457
"2289","Chad","African Region",2020-03-29,5,NA,0,NA,0,18.66460339,15.3611457
"2290","Chad","African Region",2020-03-30,5,NA,0,NA,0,18.66460339,15.3611457
"2291","Chad","African Region",2020-03-31,5,NA,0,NA,0,18.66460339,15.3611457
"2292","Chad","African Region",2020-04-01,7,NA,0,NA,0,18.66460339,15.3611457
"2293","Chad","African Region",2020-04-02,7,NA,0,NA,0,18.66460339,15.3611457
"2294","Chad","African Region",2020-04-03,7,NA,0,NA,0,18.66460339,15.3611457
"2295","Chile","Region of the Americas",2020-01-21,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2296","Chile","Region of the Americas",2020-01-22,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2297","Chile","Region of the Americas",2020-01-23,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2298","Chile","Region of the Americas",2020-01-24,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2299","Chile","Region of the Americas",2020-01-25,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2300","Chile","Region of the Americas",2020-01-26,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2301","Chile","Region of the Americas",2020-01-27,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2302","Chile","Region of the Americas",2020-01-28,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2303","Chile","Region of the Americas",2020-01-29,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2304","Chile","Region of the Americas",2020-01-30,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2305","Chile","Region of the Americas",2020-01-31,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2306","Chile","Region of the Americas",2020-02-01,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2307","Chile","Region of the Americas",2020-02-02,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2308","Chile","Region of the Americas",2020-02-03,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2309","Chile","Region of the Americas",2020-02-04,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2310","Chile","Region of the Americas",2020-02-05,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2311","Chile","Region of the Americas",2020-02-06,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2312","Chile","Region of the Americas",2020-02-07,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2313","Chile","Region of the Americas",2020-02-08,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2314","Chile","Region of the Americas",2020-02-09,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2315","Chile","Region of the Americas",2020-02-10,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2316","Chile","Region of the Americas",2020-02-11,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2317","Chile","Region of the Americas",2020-02-12,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2318","Chile","Region of the Americas",2020-02-13,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2319","Chile","Region of the Americas",2020-02-14,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2320","Chile","Region of the Americas",2020-02-15,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2321","Chile","Region of the Americas",2020-02-16,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2322","Chile","Region of the Americas",2020-02-17,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2323","Chile","Region of the Americas",2020-02-18,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2324","Chile","Region of the Americas",2020-02-19,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2325","Chile","Region of the Americas",2020-02-20,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2326","Chile","Region of the Americas",2020-02-21,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2327","Chile","Region of the Americas",2020-02-22,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2328","Chile","Region of the Americas",2020-02-23,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2329","Chile","Region of the Americas",2020-02-24,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2330","Chile","Region of the Americas",2020-02-25,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2331","Chile","Region of the Americas",2020-02-26,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2332","Chile","Region of the Americas",2020-02-27,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2333","Chile","Region of the Americas",2020-02-28,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2334","Chile","Region of the Americas",2020-02-29,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2335","Chile","Region of the Americas",2020-03-01,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2336","Chile","Region of the Americas",2020-03-02,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2337","Chile","Region of the Americas",2020-03-03,0,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2338","Chile","Region of the Americas",2020-03-04,1,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2339","Chile","Region of the Americas",2020-03-05,1,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2340","Chile","Region of the Americas",2020-03-06,1,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2341","Chile","Region of the Americas",2020-03-07,5,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2342","Chile","Region of the Americas",2020-03-08,5,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2343","Chile","Region of the Americas",2020-03-09,10,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2344","Chile","Region of the Americas",2020-03-10,13,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2345","Chile","Region of the Americas",2020-03-11,17,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2346","Chile","Region of the Americas",2020-03-12,23,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2347","Chile","Region of the Americas",2020-03-13,33,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2348","Chile","Region of the Americas",2020-03-14,43,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2349","Chile","Region of the Americas",2020-03-15,61,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2350","Chile","Region of the Americas",2020-03-16,75,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2351","Chile","Region of the Americas",2020-03-17,156,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2352","Chile","Region of the Americas",2020-03-18,156,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2353","Chile","Region of the Americas",2020-03-19,238,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2354","Chile","Region of the Americas",2020-03-20,342,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2355","Chile","Region of the Americas",2020-03-21,434,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2356","Chile","Region of the Americas",2020-03-22,434,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2357","Chile","Region of the Americas",2020-03-23,632,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2358","Chile","Region of the Americas",2020-03-24,746,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2359","Chile","Region of the Americas",2020-03-25,922,2020-03-26,1,0,1,-71.38009385,-37.86811922
"2360","Chile","Region of the Americas",2020-03-26,1142,2020-03-26,1,1,1,-71.38009385,-37.86811922
"2361","Chile","Region of the Americas",2020-03-27,1306,2020-03-26,1,1,1,-71.38009385,-37.86811922
"2362","Chile","Region of the Americas",2020-03-28,1610,2020-03-26,1,1,1,-71.38009385,-37.86811922
"2363","Chile","Region of the Americas",2020-03-29,1909,2020-03-26,1,1,1,-71.38009385,-37.86811922
"2364","Chile","Region of the Americas",2020-03-30,1909,2020-03-26,1,1,1,-71.38009385,-37.86811922
"2365","Chile","Region of the Americas",2020-03-31,2449,2020-03-26,1,1,1,-71.38009385,-37.86811922
"2366","Chile","Region of the Americas",2020-04-01,2738,2020-03-26,1,1,1,-71.38009385,-37.86811922
"2367","Chile","Region of the Americas",2020-04-02,3031,2020-03-26,1,1,1,-71.38009385,-37.86811922
"2368","Chile","Region of the Americas",2020-04-03,3404,2020-03-26,1,1,1,-71.38009385,-37.86811922
"2369","China","Western Pacific Region",2020-01-21,278,2020-01-23,1,0,1,103.8934731,36.51870146
"2370","China","Western Pacific Region",2020-01-22,309,2020-01-23,1,0,1,103.8934731,36.51870146
"2371","China","Western Pacific Region",2020-01-23,571,2020-01-23,1,1,1,103.8934731,36.51870146
"2372","China","Western Pacific Region",2020-01-24,830,2020-01-23,1,1,1,103.8934731,36.51870146
"2373","China","Western Pacific Region",2020-01-25,1297,2020-01-23,1,1,1,103.8934731,36.51870146
"2374","China","Western Pacific Region",2020-01-26,1985,2020-01-23,1,1,1,103.8934731,36.51870146
"2375","China","Western Pacific Region",2020-01-27,2741,2020-01-23,1,1,1,103.8934731,36.51870146
"2376","China","Western Pacific Region",2020-01-28,4537,2020-01-23,1,1,1,103.8934731,36.51870146
"2377","China","Western Pacific Region",2020-01-29,5997,2020-01-23,1,1,1,103.8934731,36.51870146
"2378","China","Western Pacific Region",2020-01-30,7736,2020-01-23,1,1,1,103.8934731,36.51870146
"2379","China","Western Pacific Region",2020-01-31,9720,2020-01-23,1,1,1,103.8934731,36.51870146
"2380","China","Western Pacific Region",2020-02-01,11821,2020-01-23,1,1,1,103.8934731,36.51870146
"2381","China","Western Pacific Region",2020-02-02,14411,2020-01-23,1,1,1,103.8934731,36.51870146
"2382","China","Western Pacific Region",2020-02-03,17238,2020-01-23,1,1,1,103.8934731,36.51870146
"2383","China","Western Pacific Region",2020-02-04,20471,2020-01-23,1,1,1,103.8934731,36.51870146
"2384","China","Western Pacific Region",2020-02-05,24363,2020-01-23,1,1,1,103.8934731,36.51870146
"2385","China","Western Pacific Region",2020-02-06,28060,2020-01-23,1,1,1,103.8934731,36.51870146
"2386","China","Western Pacific Region",2020-02-07,31211,2020-01-23,1,1,1,103.8934731,36.51870146
"2387","China","Western Pacific Region",2020-02-08,34598,2020-01-23,1,1,1,103.8934731,36.51870146
"2388","China","Western Pacific Region",2020-02-09,37251,2020-01-23,1,1,1,103.8934731,36.51870146
"2389","China","Western Pacific Region",2020-02-10,40235,2020-01-23,1,1,1,103.8934731,36.51870146
"2390","China","Western Pacific Region",2020-02-11,42708,2020-01-23,1,1,1,103.8934731,36.51870146
"2391","China","Western Pacific Region",2020-02-12,44730,2020-01-23,1,1,1,103.8934731,36.51870146
"2392","China","Western Pacific Region",2020-02-13,46550,2020-01-23,1,1,1,103.8934731,36.51870146
"2393","China","Western Pacific Region",2020-02-14,48548,2020-01-23,1,1,1,103.8934731,36.51870146
"2394","China","Western Pacific Region",2020-02-15,50054,2020-01-23,1,1,1,103.8934731,36.51870146
"2395","China","Western Pacific Region",2020-02-16,51174,2020-01-23,1,1,1,103.8934731,36.51870146
"2396","China","Western Pacific Region",2020-02-17,70635,2020-01-23,1,1,1,103.8934731,36.51870146
"2397","China","Western Pacific Region",2020-02-18,72528,2020-01-23,1,1,1,103.8934731,36.51870146
"2398","China","Western Pacific Region",2020-02-19,74280,2020-01-23,1,1,1,103.8934731,36.51870146
"2399","China","Western Pacific Region",2020-02-20,74675,2020-01-23,1,1,1,103.8934731,36.51870146
"2400","China","Western Pacific Region",2020-02-21,75569,2020-01-23,1,1,1,103.8934731,36.51870146
"2401","China","Western Pacific Region",2020-02-22,76392,2020-01-23,1,1,1,103.8934731,36.51870146
"2402","China","Western Pacific Region",2020-02-23,77042,2020-01-23,1,1,1,103.8934731,36.51870146
"2403","China","Western Pacific Region",2020-02-24,77262,2020-01-23,1,1,1,103.8934731,36.51870146
"2404","China","Western Pacific Region",2020-02-25,77780,2020-01-23,1,1,1,103.8934731,36.51870146
